date,close
2009-06-30,11.36
2009-07-31,12.21
2009-08-31,12.65
2009-09-30,13.07
2009-10-30,12.83
2009-11-30,13.6
2009-12-31,13.79
2010-01-29,13.29
2010-02-26,13.7
2010-03-31,14.47
2010-04-30,14.7
2010-05-28,13.52
2010-06-30,12.76
2010-07-30,13.65
2010-08-31,13.03
2010-09-30,14.13
2010-10-29,14.66
2010-11-30,14.66
2010-12-31,15.57
2011-01-31,15.94
2011-02-28,16.48
2011-03-31,16.41
2011-04-29,16.89
2011-05-31,16.7
2011-06-30,16.35
2011-07-29,16.01
2011-08-31,15.14
2011-09-30,14.01
2011-10-31,15.54
2011-11-30,15.5
2011-12-30,15.58
2012-01-31,16.27
2012-02-29,16.98
2012-03-30,17.46
2012-04-30,17.35
2012-05-31,16.3
2012-06-29,16.89
2012-07-31,17.12
2012-08-31,17.51
2012-09-28,17.87
2012-10-31,17.54
2012-11-30,17.64
2012-12-31,17.68
2013-01-31,18.59
2013-02-28,18.84
2013-03-28,19.47
2013-04-30,19.84
2013-05-31,20.31
2013-06-28,19.93
2013-07-31,20.94
2013-08-30,20.34
2013-09-30,20.87
2013-10-31,21.83
2013-11-29,22.49
2013-12-31,22.86
2014-01-31,22.07
2014-02-28,23.08
2014-03-31,23.17
2014-04-30,23.34
2014-05-30,23.88
2014-06-30,24.26
2014-07-31,23.93
2014-08-29,24.88
2014-09-30,24.42
2014-10-31,25.01
2014-11-28,25.69
2014-12-31,25.28
2015-01-30,24.52
2015-02-27,25.93
2015-03-31,25.41
2015-04-30,25.65
2015-05-29,25.98
2015-06-30,25.36
2015-07-31,25.88
2015-08-31,24.32
2015-09-30,23.59
2015-10-30,25.58
2015-11-30,25.66
2015-12-31,24.77
2016-01-29,23.54
2016-02-29,23.51
2016-03-31,24.94
2016-04-29,25.03
2016-05-31,25.48
2016-06-30,25.43
2016-07-29,26.37
2016-08-31,26.4
2016-09-30,26.27
2016-10-31,25.79
2016-11-30,26.75
2016-12-30,26.94
2017-01-31,27.45
2017-02-28,28.53
2017-03-31,28.44
2017-04-28,28.73
2017-05-31,29.13
2017-06-30,29.17
2017-07-31,29.77
2017-08-31,29.86
2017-09-29,30.33
2017-10-31,31.03
2017-11-30,31.98
2017-12-29,31.75
2018-01-31,33.56
2018-02-28,32.32
2018-03-29,31.35
2018-04-30,31.46
2018-05-31,32.22
2018-06-29,32.27
2018-07-31,33.47
2018-08-31,34.55
2018-09-28,34.59
2018-10-31,32.22
2018-11-30,32.88
2018-12-31,28.95
2019-01-31,31.27
2019-02-28,32.27
2019-03-29,32.74
2019-04-30,34.06
2019-05-31,31.9
2019-06-28,33.99
2019-07-31,34.47
2019-08-30,33.92
2019-09-30,34.4
2019-10-31,35.14
2019-11-29,36.41
2019-12-31,37.07
2020-01-31,37.05
2020-02-28,33.99
2020-03-31,29.61
2020-04-30,33.41
2020-05-29,35.0
2020-06-30,35.53
2020-07-31,37.53
2020-08-31,40.22
2020-09-30,38.54
2020-10-30,37.51
2020-11-30,41.61
2020-12-31,41.99
2021-01-29,41.56
2021-02-26,42.71
2021-03-31,44.44
2021-04-30,46.81
2021-05-28,47.13
2021-06-30,48.07
2021-07-30,49.21
2021-08-31,50.7
2021-09-30,48.19
2021-10-29,51.57
2021-11-30,51.2
2021-12-31,52.22
2022-01-31,49.51
2022-02-15,49.06
