date,close
2011-10-31,22.92
2011-11-30,22.86
2011-12-30,22.62
2012-01-31,23.74
2012-02-29,24.75
2012-03-30,25.5
2012-04-30,25.35
2012-05-31,23.79
2012-06-29,24.73
2012-07-31,24.99
2012-08-31,25.6
2012-09-28,26.26
2012-10-31,25.8
2012-11-30,25.99
2012-12-31,25.76
2013-01-31,27.17
2013-02-28,27.52
2013-03-28,28.59
2013-04-30,29.07
2013-05-31,29.77
2013-06-28,29.4
2013-07-31,30.99
2013-08-30,30.1
2013-09-30,31.21
2013-10-31,32.53
2013-11-29,33.48
2013-12-31,33.67
2014-01-31,32.6
2014-02-28,34.14
2014-03-31,34.32
2014-04-30,34.36
2014-05-30,35.1
2014-06-30,35.99
2014-07-31,35.28
2014-08-29,36.75
2014-09-30,35.96
2014-10-31,36.96
2014-11-28,37.85
2014-12-31,36.98
2015-01-30,35.94
2015-02-27,38.02
2015-03-31,37.63
2015-04-30,37.8
2015-05-29,38.32
2015-06-30,37.66
2015-07-31,38.28
2015-08-31,35.99
2015-09-30,34.94
2015-10-30,37.69
2015-11-30,37.9
2015-12-31,36.11
2016-01-29,34.07
2016-02-29,34.05
2016-03-31,36.44
2016-04-29,36.66
2016-05-31,37.32
2016-06-30,37.39
2016-07-29,38.88
2016-08-31,38.98
2016-09-30,39.04
2016-10-31,38.19
2016-11-30,39.89
2016-12-30,39.74
2017-01-31,40.52
2017-02-28,42.01
2017-03-31,42.04
2017-04-28,42.48
2017-05-31,42.91
2017-06-30,43.3
2017-07-31,44.11
2017-08-31,44.19
2017-09-29,45.27
2017-10-31,46.25
2017-11-30,47.64
2017-12-29,47.25
2018-01-31,49.76
2018-02-28,47.92
2018-03-29,46.97
2018-04-30,47.13
2018-05-31,48.47
2018-06-29,48.79
2018-07-31,50.42
2018-08-31,52.17
2018-09-28,52.25
2018-10-31,48.38
2018-11-30,49.35
2018-12-31,43.58
2019-01-31,47.33
2019-02-28,49.0
2019-03-29,49.7
2019-04-30,51.67
2019-05-31,48.34
2019-06-28,51.73
2019-07-31,52.48
2019-08-30,51.42
2019-09-30,52.31
2019-10-31,53.42
2019-11-29,55.44
2019-12-31,55.96
2020-01-31,55.88
2020-02-28,51.31
2020-03-31,44.22
2020-04-30,50.08
2020-05-29,52.77
2020-06-30,53.98
2020-07-31,57.02
2020-08-31,61.12
2020-09-30,58.87
2020-10-30,57.62
2020-11-30,64.66
2020-12-31,66.46
2021-01-29,66.24
2021-02-26,68.37
2021-03-31,70.74
2021-04-30,74.37
2021-05-28,74.71
2021-06-30,76.6
2021-07-30,77.91
2021-08-31,80.14
2021-09-30,76.5
2021-10-29,81.64
2021-11-30,80.44
2021-12-31,82.28
2022-01-31,77.34
2022-02-22,73.93
