date,close
2013-03-28,32.24
2013-04-30,32.86
2013-05-31,33.48
2013-06-28,33.02
2013-07-31,34.7
2013-08-30,33.54
2013-09-30,34.59
2013-10-31,36.17
2013-11-29,37.11
2013-12-31,37.85
2014-01-31,36.53
2014-02-28,38.2
2014-03-31,38.51
2014-04-30,38.79
2014-05-30,39.52
2014-06-30,40.33
2014-07-31,39.77
2014-08-29,41.17
2014-09-30,40.58
2014-10-31,41.56
2014-11-28,42.49
2014-12-31,42.19
2015-01-30,40.92
2015-02-27,43.26
2015-03-31,42.57
2015-04-30,42.97
2015-05-29,43.32
2015-06-30,42.47
2015-07-31,43.36
2015-08-31,40.55
2015-09-30,39.55
2015-10-30,42.87
2015-11-30,42.79
2015-12-31,41.62
2016-01-29,39.55
2016-02-29,39.49
2016-03-31,42.16
2016-04-29,42.31
2016-05-31,42.85
2016-06-30,42.95
2016-07-29,44.52
2016-08-31,44.38
2016-09-30,44.37
2016-10-31,43.56
2016-11-30,44.95
2016-12-30,45.15
2017-01-31,46.0
2017-02-28,47.82
2017-03-31,47.87
2017-04-28,48.35
2017-05-31,48.82
2017-06-30,49.11
2017-07-31,50.11
2017-08-31,50.03
2017-09-29,51.06
2017-10-31,52.24
2017-11-30,53.59
2017-12-29,53.49
2018-01-31,56.55
2018-02-28,54.45
2018-03-29,53.06
2018-04-30,53.25
2018-05-31,54.29
2018-06-29,54.61
2018-07-31,56.63
2018-08-31,58.22
2018-09-28,58.54
2018-10-31,53.94
2018-11-30,55.39
2018-12-31,48.01
2019-01-31,51.86
2019-02-28,53.52
2019-03-29,54.55
2019-04-30,56.76
2019-05-31,52.9
2019-06-28,56.62
2019-07-31,57.42
2019-08-30,56.25
2019-09-30,57.3
2019-10-31,58.71
2019-11-29,60.39
2019-12-31,59.96
2020-01-31,59.92
2020-02-28,54.97
2020-03-31,48.19
2020-04-30,54.36
2020-05-29,56.66
2020-06-30,57.77
2020-07-31,61.02
2020-08-31,65.14
2020-09-30,62.66
2020-10-30,61.72
2020-11-30,67.4
2020-12-31,67.54
2021-01-29,66.85
2021-02-26,68.69
2021-03-31,71.69
2021-04-30,75.51
2021-05-28,75.78
2021-06-30,77.54
2021-07-30,79.37
2021-08-31,81.52
2021-09-30,77.71
2021-10-29,82.97
2021-11-30,82.32
2021-12-31,76.68
2022-01-31,72.7
2022-02-16,72.11
